clause_id,source_document,clause_text,category,risk_level,annotator_notes,confidence,matched_keywords,source
claudette_Grindr_ltd2_399,grindr_claudette.txt,"IN NO EVENT SHALL GRINDR’S (OR ITS AFFILIATES’, CONTRACTORS’, EMPLOYEES’, AGENTS’, SUPPLIERS’, OR THIRD-PARTY LICENSORS’ OR SUPPLIERS’) TOTAL LIABILITY TO YOU FOR ALL DAMAGES, LOSSES, AND CAUSES OF ACTION ARISING OUT OF OR RELATING TO THIS AGREEMENT OR YOUR USE OF THE GRINDR SERVICES (WHETHER IN CONTRACT, TORT (INCLUDING NEGLIGENCE), WARRANTY, OR OTHERWISE) EXCEED THE AMOUNTS PAID BY YOU FOR ACCESSING THE GRINDR SERVICES DURING THE TWELVE (12) MONTHS IMMEDIATELY PRECEDING THE DATE OF YOUR CLAIM OR FIFTY DOLLARS, WHICHEVER IS GREATER.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_400,grindr_claudette.txt,"To the fullest extent permitted by applicable law, You hereby release and forever discharge Us (and Our officers, employees, agents, successors, and assigns) from, and hereby waive and relinquish, each and every past, present and future dispute, claim, controversy, demand, right, obligation, liability, action and cause of action of every kind and nature (including personal injuries, emotional distress, identity theft, death, and property loss and damage), that has arisen or arises directly or indirectly out of, or relates directly or indirectly to, (1) any interactions with, or act or omission of, or User Content provided by, other Grindr Services Users or (2) any third-party site, products, services, and links included on or accessed through the Grindr Service.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a3_401,grindr_claudette.txt,"You and We agree that this Agreement and each of its parts evidence a transaction involving interstate commerce, and the Federal Arbitration Act applies in all cases and governs the interpretation and enforcement of the arbitration rules and arbitration proceedings.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a2_402,grindr_claudette.txt,"Any Covered Dispute Matter must be asserted individually in binding arbitration administered by the American Arbitration Association (“AAA”) in accordance with its Consumer Arbitration Rules (including utilizing desk, phone or video conference proceedings where appropriate and permitted to mitigate costs of travel).",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a2_403,grindr_claudette.txt,"You and We agree that the arbitrator, and not any federal, international, state, or local court or agency, shall have exclusive authority to resolve any dispute relating to the interpretation, applicability, enforceability or formation of this Agreement, including any claim that all or any part of this Agreement is void or voidable or a particular claim is subject to arbitration.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a2_404,grindr_claudette.txt,"You and We agree that the arbitrator’s award shall be final and binding, and judgment on the award rendered by the arbitrator may be entered in any court having jurisdiction thereof.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_j3_405,grindr_claudette.txt,"Unless You and We agree otherwise and except as described in Section 21.6.2 (Small Claims Court), in the event that the agreement to arbitrate above is found not to apply to You or to a particular claim or dispute, either as a result of Your decision to opt out of the agreement to arbitrate, as a result of a decision by the arbitrator or a court order, or because You are an international user to which this agreement to arbitrate does not apply, You agree (except as otherwise provided by law) that any claim or dispute that has arisen or may arise between You and Grindr must be resolved exclusively by a state or federal court located in Los Angeles County, California.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_j3_406,grindr_claudette.txt,"You and Grindr agree to submit to the exclusive personal jurisdiction of the courts located within Los Angeles County, California for the purpose of litigating all such claims or disputes.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a2_407,grindr_claudette.txt,"IF YOU ARE A NEW GRINDR USER, YOU CAN CHOOSE TO REJECT THE AGREEMENT TO ARBITRATE PROVISION (“OPT-OUT”) BY EMAILING US AN OPT-OUT NOTICE TO ARBITRATIONOPTOUT@GRINDR.COM (“OPT-OUT NOTICE”) OR REGULAR MAIL TO: Grindr LLC, PO Box 69176, West Hollywood, CA 90069.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter2_408,grindr_claudette.txt,Grindr will promptly terminate without notice the accounts of Users that are determined by Grindr to be “repeat infringers.”,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter2_409,grindr_claudette.txt,Note that we reserve the right to terminate accounts for a single infringement as well pursuant to Section 8.3.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_410,grindr_claudette.txt,"Nothing in this Agreement excludes or limits Grindr's (or its affiliated companies', contractors', subcontractors', directors', officers', employees', agents', third party suppliers' or licensors') liability for death or personal injury arising from Our negligence, or fraud or fraudulent misrepresentation, or any other liability that cannot be excluded or limited by applicable law.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a1_411,grindr_claudette.txt,"IF YOU ARE A RESIDENT OF THE UNITED KINGDOM AND SUBJECT TO THE ALTERNATIVE DISPUTE RESOLUTION DIRECTIVE (2013/11/EU) AND THE ONLINE DISPUTE RESOLUTION REGULATION (EU 524/2013) (AND ANY IMPLEMENTING REGULATIONS IN EACH MEMBER STATE OF THE EU), THE AGREEMENT TO ARBITRATE IN SECTION 21 WILL NOT APPLY TO YOU BUT THE PROVISIONS OF SECTION 21.8 (JUDICIAL FORUM FOR LEGAL DISPUTES) WILL APPLY, EXCEPT AS OTHERWISE REQUIRED BY LAW.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a1>. Expert-annotated.,1.0,,claudette
claudette_Grindr_j3_412,grindr_claudette.txt,"But by entering into this Agreement or otherwise, Grindr does not consent to the jurisdiction of any courts other than those referenced in Section 21 and reserves the right to contest that it is not subject to the jurisdiction of any other court.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ltd2_413,grindr_claudette.txt,"Nothing in this Agreement excludes or limits Grindr’s (or its affiliated companies’, contractors’, subcontractors’, directors’, officers’, employees’, agents’, third party suppliers’ or licensors’) liability to the extent that it cannot be excluded or limited by applicable law.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_a1_414,grindr_claudette.txt,"IF YOU ARE A RESIDENT OF THE EUROPEAN UNION AND SUBJECT TO THE ALTERNATIVE DISPUTE RESOLUTION DIRECTIVE (2013/11/EU) AND THE ONLINE DISPUTE RESOLUTION REGULATION (EU 524/2013) (AND ANY IMPLEMENTING REGULATIONS IN EACH MEMBER STATE OF THE EU), THE AGREEMENT TO ARBITRATE IN SECTION 21 WILL NOT APPLY TO YOU BUT THE PROVISIONS OF SECTION 21.8 (JUDICIAL FORUM FOR LEGAL DISPUTES) WILL APPLY, EXCEPT AS OTHERWISE REQUIRED BY LAW.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a1>. Expert-annotated.,1.0,,claudette
claudette_Grindr_j3_415,grindr_claudette.txt,"But by entering into this Agreement or otherwise, Grindr does not consent to the jurisdiction of any courts other than those referenced in Section 21 and reserves the right to contest that it is not subject to the jurisdiction of any other court.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Grindr_ter2_416,grindr_claudette.txt,Grindr may only terminate Your account if You breach this Agreement or violate the law.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Grindr_j1_417,grindr_claudette.txt,Any dispute procedure deriving from this Agreement will be resolved by a competent Court of the relevant User’s address.,arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_418,terravision_claudette.txt,"Although the information contained on this site is as updated and correct as possible, Terravision may not be held liable for losses or damages, direct or indirect, due to this information.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_419,terravision_claudette.txt,Terravision is not liable for circumstances beyond its reasonable control such as heavy traffic or traffic accidents.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_420,terravision_claudette.txt,"Terravision is not liable for items not suitably packaged, perishable or fragile, or for slight damages to external baggage surfaces (for example, scratches, stains, dirt, dents), due to normal wear.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_421,terravision_claudette.txt,"For this reason, the passenger is solely liable for the loss of carry-on baggage.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_422,terravision_claudette.txt,Terravision is not liable for any lost or stolen items or baggage.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_423,terravision_claudette.txt,"Terravision is not liable for losses, damages or costs incurred by passengers due to service delays or cancellations.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_424,terravision_claudette.txt,Terravision is not liable to passengers who did not reserve their trip.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_425,terravision_claudette.txt,Terravision is not liable for circumstances beyond their reasonable control.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd1_426,terravision_claudette.txt,Terravision shall reimburse damages incurred due to its negligence in the event of passenger death or personal injury.,liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_427,terravision_claudette.txt,"Furthermore, the Company may not be deemed liable in any way for any direct communication of your personal or sensitive information of any other nature in Site sections dedicated to Forums.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_428,terravision_claudette.txt,The Company does not accept responsibility for any delays caused by circumstances beyond our control.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_429,terravision_claudette.txt,The Company will not be liable for any loss or damage caused by such an occurrence.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_430,terravision_claudette.txt,"In the event of any failure by the Company to fulfil its obligations due to a circumstance beyond its reasonable control, the passenger shall be entitled to a refund of their ticket price but the Company shall have no additional liability beyond this.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_431,terravision_claudette.txt,"Provided that the Company does so within a reasonable time, it shall have no other liability as a result of any delay in performing its obligations.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_432,terravision_claudette.txt,"Notwithstanding anything to the contrary contained in these terms, the Company’s liability for any failure on its part to carry the passenger to the destination shown on the ticket shall be limited to reimbursing the passenger for the reasonable cost of alternative travel to such destination by public transport and the passenger shall be reimbursed on submission by registered post or electronic means to the Company’s office at ComfortDelGro House, 329 Edgware Road, Cricklewood, London NW2 6JP, United Kingdom of the appropriate receipt or other voucher for the cost of such travel, together with their original Stansted Citylink ticket.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_433,terravision_claudette.txt,"In particular, but without prejudice to the above paragraph, the Company shall have no liability for any consequential losses of the passenger as a result of failure by the Company to fulfil its obligations for example but without limitation, passengers missing flights or other onward connections.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_434,terravision_claudette.txt,Any passenger so refused or removed shall not be entitled to any refund or compensation whatsoever from the Company and the Company shall have no liability to such passenger whatsoever.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_435,terravision_claudette.txt,The Company will not be responsible for any damage to such items howsoever caused.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_436,terravision_claudette.txt,"The Company will not be liable for loss or damage to passengers luggage or to any possessions of the passenger unless such a loss or damage is caused by negligence on the part of the Company, its servants or agents; and, in the event of the Company being liable for loss or damage under this clause, its liability in such case shall be limited to the sum of £100 for any single claim.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_437,terravision_claudette.txt,The Company’s liability will be limited to £25 for any one item within the luggage lost or damaged.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_438,terravision_claudette.txt,The Company will not be liable for any monetary loss whatsoever.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_439,terravision_claudette.txt,The Company will accept no liability in respect of the safe keeping of lost or unattended luggage except as detailed above.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_440,terravision_claudette.txt,We do not accept liability for any consequential loss of profit or indirect losses.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_441,terravision_claudette.txt,The carrier does not take responsibility for delays or cancelled rides due to circumstances beyond their reasonable control such as strikes and weather conditions.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_442,terravision_claudette.txt,"The compensation of any damage/inconvenience caused is limited to a maximum amount that is equal to the price of the transport for individual booking but does not exceed an amount of CZK 2,000. (€73).",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Terravision_ltd2_443,terravision_claudette.txt,"The Carrier shall not be responsible for any loss or damage of the above-mentioned objects, unless such a damage or loss was caused by willful misconduct or gross negligence of the Carrier.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
